msa_id	split	relative_path	tree_path	num_sequences	alignment_length	source_train_msa_id	source_gap_ratio	source_informative_site_ratio	source_gamma_alpha	model	model_without_alpha	best_model	best_model_base	has_G	has_I	has_F	gap_bucket	base_indel_rate	base_indel_size	indel_rate	indel_size	length_bin	override_applied	override_reason	indel_fallback_note	tree_bucket	source_total_tree_length	target_total_tree_length	tree_scale	indels
pandit_like_009349	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009349.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009349/tree/pandit_like_009349.nwk	7	97	4703	0.00294550810015	0.525773195876	1.2247	LG+G4{1.2247}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	planned	source-row-tree	6.407899792499999	6.407899792499999	0.902396809533	0.0025,0.0025
pandit_like_009369	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009369.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009369/tree/pandit_like_009369.nwk	7	622	2148	0.197749196141	0.480707395498		rtREV+F	rtREV+F		rtREV	False	False	True	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	5.2228277741	5.2228277741	2.43050104842	0.007,0.007
pandit_like_009378	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009378.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009378/tree/pandit_like_009378.nwk	7	552	3017	0.0483954451346	0.153985507246	0.5055	JTT+G4{0.5055}	JTT+G4		JTT	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	1.6264661122	1.6264661122	1.56609683774	0.0035,0.0035
pandit_like_009390	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009390.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009390/tree/pandit_like_009390.nwk	7	207	6035	0.0345065562457	0.400966183575	0.979	LG+G4{0.979}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	7.0104843104	7.0104843104	0.532783442824	0.0035,0.0035
pandit_like_009471	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009471.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009471/tree/pandit_like_009471.nwk	7	1137	4315	0.0492524186456	0.506596306069	1.1097	LG+F+G4{1.1097}	LG+F+G4		LG	True	False	True	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	3.1964671883999998	3.1964671883999998	4.22928010007	0.0035,0.0035
pandit_like_009497	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009497.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009497/tree/pandit_like_009497.nwk	7	330	4000	0.0571428571429	0.230303030303	1.3099	LG+G4{1.3099}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	4.7955780737	4.7955780737	0.847929245717	0.0035,0.0035
pandit_like_009498	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009498.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009498/tree/pandit_like_009498.nwk	7	271	5674	0.0769636267791	0.354243542435	0.8106	LG+G4{0.8106}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	3.7489798461	3.7489798461	1.04980223207	0.006,0.006
pandit_like_009499	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009499.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009499/tree/pandit_like_009499.nwk	7	472	5795	0.25181598063	0.220338983051	0.9198	JTT+G4{0.9198}	JTT+G4		JTT	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	7.2837438416	7.2837438416	3.80060831783	0.007,0.007
pandit_like_009515	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009515.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009515/tree/pandit_like_009515.nwk	7	93	2115	0.0168970814132	0.591397849462	2.526	LG+G4{2.526}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	planned	source-row-tree	5.0795297806	5.0795297806	1.14489991789	0.0025,0.0025
pandit_like_009538	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009538.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009538/tree/pandit_like_009538.nwk	7	410	4586	0.0777003484321	0.412195121951	1.2566	LG+G4{1.2566}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	3.6710322571	3.6710322571	0.508914495101	0.006,0.006
pandit_like_009544	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009544.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009544/tree/pandit_like_009544.nwk	7	118	6914	0.0496368038741	0.398305084746	1.766	LG+G4{1.766}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	6.4799008238	6.4799008238	3.73366733869	0.0035,0.0035
pandit_like_009570	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009570.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009570/tree/pandit_like_009570.nwk	7	126	962	0.0986394557823	0.579365079365	1.4358	LG+F+G4{1.4358}	LG+F+G4		LG	True	False	True	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	7.9727141864	7.9727141864	5.64844639088	0.006,0.006
pandit_like_009579	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009579.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009579/tree/pandit_like_009579.nwk	7	152	3610	0.107142857143	0.322368421053	1.4333	LG+G4{1.4333}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	4.1163464536	4.1163464536	0.479485695676	0.006,0.006
pandit_like_009580	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009580.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009580/tree/pandit_like_009580.nwk	7	833	2529	0.274052478134	0.357743097239		LG	LG		LG	False	False	False	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	5.5816136432	5.5816136432	0.578860406994	0.007,0.007
pandit_like_009618	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009618.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009618/tree/pandit_like_009618.nwk	7	156	3013	0.0274725274725	0.467948717949		WAG	WAG		WAG	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	1.9142503355	1.9142503355	0.215090452421	0.0035,0.0035
pandit_like_009620	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009620.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009620/tree/pandit_like_009620.nwk	7	126	5950	0.0612244897959	0.404761904762	0.9857	LG+G4{0.9857}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	5.128353947	5.128353947	4.85254099994	0.006,0.006
pandit_like_009635	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009635.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009635/tree/pandit_like_009635.nwk	7	94	7304	0.0531914893617	0.287234042553	0.6763	WAG+G4{0.6763}	WAG+G4		WAG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	planned	source-row-tree	2.8936267305	2.8936267305	0.38385755944	0.0025,0.0025
pandit_like_009637	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009637.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009637/tree/pandit_like_009637.nwk	7	151	5848	0.0160832544939	0.311258278146	1.1755	WAG+G4{1.1755}	WAG+G4		WAG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	6.1964843758	6.1964843758	0.340193654143	0.0035,0.0035
pandit_like_009654	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009654.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009654/tree/pandit_like_009654.nwk	7	110	6267	0.22987012987	0.227272727273	1.548	LG+G4{1.548}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	7.9331024496	7.9331024496	1.53313622624	0.0065,0.0065
pandit_like_009663	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009663.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009663/tree/pandit_like_009663.nwk	7	312	7263	0.135073260073	0.403846153846	1.5799	LG+F+G4{1.5799}	LG+F+G4		LG	True	False	True	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	8.6101722083	8.6101722083	0.650702774702	0.006,0.006
pandit_like_009703	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009703.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009703/tree/pandit_like_009703.nwk	7	163	6134	0.0648553900088	0.355828220859	1.0792	LG+F+G4{1.0792}	LG+F+G4		LG	True	False	True	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	5.9024910659	5.9024910659	1.75468876092	0.006,0.006
pandit_like_009717	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009717.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009717/tree/pandit_like_009717.nwk	7	110	6267	0.22987012987	0.227272727273	1.548	LG+G4{1.548}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	7.9331024496	7.9331024496	1.84597833406	0.0065,0.0065
pandit_like_009720	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009720.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009720/tree/pandit_like_009720.nwk	7	88	1681	0.0357142857143	0.329545454545	0.7491	LG+G4{0.7491}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	planned	source-row-tree	3.0076410956	3.0076410956	0.521212357414	0.0025,0.0025
pandit_like_009721	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009721.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009721/tree/pandit_like_009721.nwk	7	126	7379	0.0328798185941	0.468253968254		LG	LG		LG	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	2.9635159833	2.9635159833	0.385618510655	0.0035,0.0035
pandit_like_009731	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009731.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009731/tree/pandit_like_009731.nwk	7	110	6267	0.22987012987	0.227272727273	1.548	LG+G4{1.548}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	7.9331024496	7.9331024496	0.590878629398	0.0065,0.0065
pandit_like_009737	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009737.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009737/tree/pandit_like_009737.nwk	7	132	365	0.106060606061	0.621212121212		LG	LG		LG	False	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	3.8233861036000003	3.8233861036000003	0.465251649824	0.006,0.006
pandit_like_009739	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009739.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009739/tree/pandit_like_009739.nwk	7	116	6534	0.0369458128079	0.448275862069	3.1291	LG+G4{3.1291}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	6.0828568081	6.0828568081	1.51902380196	0.0035,0.0035
pandit_like_009742	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009742.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009742/tree/pandit_like_009742.nwk	7	102	3291	0.133053221289	0.460784313725		VT+F	VT+F		VT	False	False	True	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	2.0359647754	2.0359647754	0.418848793225	0.006,0.006
pandit_like_009765	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009765.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009765/tree/pandit_like_009765.nwk	7	296	7225	0.114382239382	0.405405405405	1.2007	LG+G4{1.2007}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	6.0842400579	6.0842400579	1.0591199628	0.006,0.006
pandit_like_009787	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009787.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009787/tree/pandit_like_009787.nwk	7	55	1580	0.0	0.581818181818		WAG	WAG		WAG	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	2.8700690201	2.8700690201	0.372481613267	0.0025,0.0025
pandit_like_009804	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009804.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009804/tree/pandit_like_009804.nwk	7	200	1539	0.212857142857	0.26		WAG	WAG		WAG	False	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	3.8059587711	3.8059587711	1.49888391056	0.0065,0.0065
pandit_like_009829	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009829.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009829/tree/pandit_like_009829.nwk	7	345	5560	0.144513457557	0.289855072464	0.7461	LG+F+G4{0.7461}	LG+F+G4		LG	True	False	True	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	12.1652476061	12.1652476061	1.50035641355	0.007,0.007
pandit_like_009845	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009845.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009845/tree/pandit_like_009845.nwk	7	65	5271	0.0131868131868	0.523076923077		WAG	WAG		WAG	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	3.0023515141	3.0023515141	1.38240861605	0.0025,0.0025
pandit_like_009867	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009867.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009867/tree/pandit_like_009867.nwk	7	382	5231	0.0482423335826	0.384816753927	0.9141	JTT+F+G4{0.9141}	JTT+F+G4		JTT	True	False	True	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	5.5344702322	5.5344702322	1.4880017834	0.0035,0.0035
pandit_like_009878	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009878.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009878/tree/pandit_like_009878.nwk	7	228	3187	0.0946115288221	0.232456140351	1.0279	WAG+G4{1.0279}	WAG+G4		WAG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	5.0382657711	5.0382657711	3.87556735152	0.006,0.006
pandit_like_009889	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009889.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009889/tree/pandit_like_009889.nwk	7	294	4443	0.025267249757	0.401360544218	2.013	LG+G4{2.013}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	6.0762192157	6.0762192157	1.22862959052	0.0035,0.0035
pandit_like_009894	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009894.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009894/tree/pandit_like_009894.nwk	7	46	7222	0.136645962733	0.152173913043		JTT	JTT		JTT	False	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.003	GEO{1},GEO{1}	lt50	yes	length_bin:lt50	guard_len_le_50	source-row-tree	1.915954395	1.915954395	0.661015200061	0.003,0.003
pandit_like_009899	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009899.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009899/tree/pandit_like_009899.nwk	7	522	1603	0.146688560482	0.454022988506	1.9462	rtREV+F+G4{1.9462}	rtREV+F+G4		rtREV	True	False	True	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	10.4241154512	10.4241154512	0.82708467897	0.007,0.007
pandit_like_009910	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009910.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009910/tree/pandit_like_009910.nwk	7	148	6661	0.027027027027	0.445945945946	1.5874	LG+G4{1.5874}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	4.9693653877	4.9693653877	4.33154054186	0.0035,0.0035
pandit_like_009916	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009916.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009916/tree/pandit_like_009916.nwk	7	97	4703	0.00294550810015	0.525773195876	1.2247	LG+G4{1.2247}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	planned	source-row-tree	6.407899792499999	6.407899792499999	0.905855008862	0.0025,0.0025
pandit_like_009918	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009918.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009918/tree/pandit_like_009918.nwk	7	75	963	0.0	0.613333333333		LG	LG		LG	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	4.6387979879	4.6387979879	2.80401166057	0.0025,0.0025
